label,left_id,left_name,left_brand,left_descrtiption,left_price,right_id,right_name,right_brand,right_descrtiption,right_price
1,howardcomputer_1731,HP ProBook x360 440 G1,HP,0,772.99,macmall_690,HP Inc. Smart Buy ProBook x360 440 G1 Intel Core i3-8130U Dual-Core 2.20GHz Convertible Notebook PC - 4GB RAM 128GB SSD 14in Touchscreen LED FHD UWVA Display 10/100/1000 Intel 8265 AC 2x2 WiFi + Bluetooth 4.2 720p HD Webcam 3-Cell 48 WHr Battery (4PY44UTABA),HP,"Intel Core i3-8130U Dual-Core 2.20GHz, 4GB DDR4 SDRAM, 128GB M2 TLC SATA3 SSD, 14in Touchscreen LED FHD UWVA Display, Intel HD Graphics 620, 10/100/1000, Intel 8265 AC 2x2 WiFi + Bluetooth 4.2, 720p HD Webcam, Microsoft Windows 10 Pro 64-bit",803.69
0,macmall_120,HP Inc. ZBook 15 G5 8th Gen Intel Core i7-8750H 6-Core 2.20GHz Notebook PC - 16GB RAM 512GB PCIe NVMe SSD 15.6in FHD (1920x1080) eDP LED-backlit Touchscreen Display Intel UHD Graphics 630 GbE WiFi Bluetooth Webcam Windows 10 Pro 64 - Smart Buy (4RB08UTABA),HP,"8th Gen Intel Core i7-8750H 6-Core 2.20GHz, 16GB DDR4-2666 SDRAM, 512GB PCIe NVMe SSD, 15.6in FHD (1920x1080) eDP LED-backlit Touchscreen Display, Intel UHD Graphics 630, Intel I219-LM GbE, 802.11ac, Bluetooth, 720p HD Webcam w/IR, Windows 10 Pro 64",2129.99,macmall_268,Lenovo ThinkPad T480 20L5 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 8GB RAM 256GB SSD M.2 PCIe NVMe Opal2 14in FHD (1920x1080) IPS Display Intel UHD Graphics 620 Intel 8265ac 2x2 + BT4.1 720p Camera Windows 10 Pro 64 - TopSeller (20L5000UUS),Lenovo,"8th Gen Intel Core i7-8550U Quad-Core 1.80GHz, 8GB RAM, 256GB SSD M.2 PCIe NVMe Opal2, 14in FHD (1920x1080) IPS Display, Integrated Intel UHD Graphics 620, Intel 8265ac, 2x2 + BT4.1, 720p Camera, Backlit Keyboard, Windows 10 Pro 64, 3-Year Depot Warranty",1414.16
0,pcmg_70,Lenovo ThinkPad E480 20KN - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi Bluetooth - black (20KN003XUS),Lenovo,"Lenovo ThinkPad E480 20KN - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2, NVMe - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi, Bluetooth - black",829.99,macmall_326,HP Inc. ZBook 14u G5 Mobile Workstation 8th Gen Intel Core i7-8550U 1.8GHz - 8GB RAM 256GB SSD Z Turbo Drive NVMe 14in IPS 1920 x 1080 (Full HD) Radeon Pro WX 3100 / UHD Graphics 620 WiFi Bluetooth Microsoft Windows 10 Pro 64-bit - Turbo Silver (3YE07UTABA),HP,"8th Gen Intel Core i7-8550U 1.8GHz, 8GB RAM, 256GB SSD Z Turbo Drive, NVMe, 14in IPS 1920 x 1080 (Full HD), Radeon Pro WX 3100 / UHD Graphics 620, WiFi, Bluetooth, Microsoft Windows 10 Pro 64-bit, Turbo Silver",1399.99
1,antonline_1073,Lenovo IdeaPad Flex 5-1570 81CA0007US 15.6in Touchscreen LCD 2 in 1 Notebook,Lenovo,0,740.37,sdicraft_327,Lenovo 15.6in Flex 5 Multi-Touch 2-in-1 Notebook,0,"The 15.6in Flex 5 Multi-Touch 2-in-1 Notebook from Lenovo is a well-rounded system designed for everyday uses such as browsing the Internet, streaming movies and TV shows, creating and editing documents, and video chatting with friends. Thanks to its 2-in-1 design, you can easily flip it from laptop mode to tablet or tent mode to fit your current application. Powered by a 1.6 GHz Intel Core i5-8250U quad-core processor and 8GB of DDR4 RAM, it can efficiently multitask and quickly access frequently used files and programs. When handling a heftier workload, the CPU can reach a core clock speed of 3.4 GHz thanks to Intel Turbo Boost technology. Its 15.6in display features a 1920 x 1080 Full HD resolution and is built with an IPS (In-Plane Switching) panel, which offers vivid colors and wide viewing angles. It also supports touch input, so you can utilize touch gestures and commands within Windows 10 to enhance its accessibility and efficiency. Graphical processing is driven by integrated Intel UHD graphics, and it has an HDMI port that allows you to connect an additional display for enhanced multitasking or larger viewing. For storing your music, photos, videos, and more, it's equipped with a 1TB 5400 rpm HDD. Should you need more room, you can connect external storage solutions using its multiple USB ports, as well as its 4-in-1 media card reader, which can also be used to quickly transfer files from mobile devices. Other integrated features include 802.11ac Wi-Fi, Bluetooth 4.1, a webcam, microphones, speakers, a fingerprint reader, and a 3.5mm mic and headphone combo jack. The operating system installed is Windows 10 Home.",451.49
1,macmall_404,Lenovo IdeaPad 330 330-15ICH 81FK 8th Gen Intel Core i5-8300H 2.3GHz Notebook PC - 8GB RAM 1TB HDD 15.6in TN 1920 x 1080 (Full HD) GeForce GTX 1050 / UHD Graphics 630 WiFi Bluetooth Microsoft Windows 10 Home 64-bit - Onyx Black (81FK0000US),Lenovo,"8th Gen Intel Core i5-8300H 2.3GHz, 8GB RAM, 1TB HDD, 15.6in TN 1920 x 1080 (Full HD), GeForce GTX 1050 / UHD Graphics 630, WiFi, Bluetooth, Microsoft Windows 10 Home 64-bit",806.99,savingslots_505,Lenovo 81FK0000US Ip 330 i5 8gb 1tb,Lenovo,"cycle 1 2018 ideapad 330-15, 15.6inch fhd (1920x1080), non-touch, i5-8300h, 8gb ddr4, no ssd, 1tb 5400 hdd, dvdrw, gtx 1050 (maxp) graphics, windows 10 home, 802.11ac, 2xusb 3.0, 1x type c(usb3.0), 0.3 mp camer",818
1,antonline_1126,Asus Chromebook Flip C213SA-YS02 11.6in Touchscreen LCD 2 in 1 Chromebook,Asus,0,381.38,truecurate_83,Asus C213SAYS02 Flip 2-in-1 11.6&ampquot Touch-Screen Chromebook Intel Celeron 4GB Memory 32GB eMMC Flash Gray dark gray ,Asus,0,0
1,bestbuy_730,Lenovo - 2-in-1 15.6in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce MX130 - 256GB Solid State Drive - Onyx Black,Lenovo,windows 10 home nvidia geforce mx130 2gb dedicated graphics 8th gen intel® core™ i7-8550u processor; 15.6in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; touch screen; backlit keyboard note: dvd/cd drive not included ,891.99,savingslots_414,Lenovo 81CA000UUS Ip flex 5 15.6 i7 8gb 256gb,Lenovo,"cycle 2 2018 flex 5-15, 15.6inch fhd ips (1920x1080), touch, i7-8550u, 8gb ddr4, 256gb ssd, no hdd, no odd, nv geforce mx130 2gb graphics, windows 10 home, 2x2 ac, 2x usb 3.0, 1x type c 3.1, hdmi 1.4, 720p hd c",995
1,antonline_174,HP ProBook x360 440 G1 14in Touchscreen LCD 2 in 1 Notebook,HP,0,1000.28,buydig_277,Hewlett Packard PB360 440G1 i58250U 8G 256G 14,HP,"HPSmartBuyPB360440G1i5-8250U148GB/256PCInteli5-8250U,14.0FHDLEDUWVATS,UMA,Webcam,8GBDDR4,256GBSSD,AC+BT,3CBatt,W10Pro64,1yrWrtyU.S.-Englishlocalization",1138.65
1,antonline_698,Asus Vivobook S S530UA-DB51-RD 15.6in LCD Notebook,Asus,0,744.2,techcrave_1857,ASUS S530UA-DB51-RD VBOOK 15.6 INCH/I5-8250U/8GB,ASUS,0,0
0,truecurate_452,Lenovo 81AC003EUS 720S-15IKB 15.6&ampquot Laptop Intel Core i7 4GB Memory NVIDIA GeForce GTX 1050 Ti Max-Q 256GB Solid State Drive Iron Gray ,Lenovo,0,0,bestbuy_279,ASUS - 13.3in Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Icicle Gold,ASUS,Windows 10 HomeTechnical details: 8th Gen Intel® Core™ i7-8250U processor; 13.3in display; 8GB memory; 256GB solid state driveSpecial features: fingerprint reader; backlit keyboardNote: DVD/CD drive not included,866.99
0,truecurate_256,HP V1H21UT EliteBook 15.6&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Silver ,HP,0,0,bestbuy_823,Lenovo - ThinkPad X1 Carbon 14in Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i7-8650u processor; 14in display; 16gb memory; 512gb solid state drive special features: fingerprint reader; backlit keyboard; outdoor screen note: dvd/cd drive not included ,2259.99
1,bestbuy_138,Alienware - 17.3in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 OC Edition - 1TB + 8GB Hybrid Hard Drive - Epic Silver,Alienware,Windows 10 HomeNVIDIA GeForce GTX 1070 OC Edition 8GB dedicated graphicsTechnical details: 8th Gen Intel® Core™ i7-8750H processor; 17.3in display; 16GB memory; hybrid hard drive (1TB hard drive with 8GB NAND flash memory)Special features: HDMI outputNote: DVD/CD drive not included,1717.99,buydig_46,Dell AW17R5-7092SLV 17.3in Alienware R5 i7-8750H 16GB RAM 1TB Gaming Notebook Laptop,Dell,LimitedTimeReceiveaFreeAlienwareEliteGamingMouseJuly15ThroughAugust4,1679
1,howardcomputer_2221,Lenovo 320S-15IKB 80X5,Lenovo,0,671.99,truecurate_244,Lenovo 80X50002US 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce 920MX 1TB Hard Drive Platinum silver ,Lenovo,0,0
0,buydig_380,Hewlett Packard 15in  i5 8250  8G 1T TCH W10 2c,HP,0,748.6,buydig_390,Hewlett Packard 15.6in 450PBG3 i56200U 500GB 8G,HP,0,840.75
0,antonline_260,HP OMEN X 17.3in LCD Notebook Intel Core i7 16GB RAM 1TB HDD 256GB SSD,HP,0,2299.99,pcmg_416,Lenovo ThinkPad P52s 20LB 8th Gen Intel Core i7 8650U / 1.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 1 TB SSD TCG Opal Encryption 2 NVMe - 15.6in IPS 1920 x 1080 (Full HD) - Quadro P500 / UHD Graphics 620 - Wi-Fi Bluetooth - WWAN upgradable - Black (20LB0019US),Lenovo,"Harness quad-core performance on the go with the ThinkPad P52s mobile workstation. This powerhouse Ultrabook boasts cutting-edge processors and graphics, business-class security, and expansive connectivity.",1899.99
0,antonline_197,HP ProBook x360 440 G1 14in Touchscreen LCD 2 in 1 Notebook,HP,0,784.26,antonline_548,Lenovo IdeaPad Flex 6-14ARR 81HA0009US 14in Touchscreen LCD 2 in 1 Notebook,Lenovo,0,635.8
0,savingslots_272,Dell LATI5590K7G13 15.6 i7 8650u 8gb 256gb ssd,Dell,"intel core i7-8650u ( quad core, 8m cache, 1.9ghz,15w, vpro), m.2 256gb sata class 20 solid state drive, 8gb, 1x8gb, 2400mhz ddr4 non-ecc, windows 10 pro 64bit english, french, spanish, 15.6inch fhd wva (1920 x",1378,savingslots_337,Dell I75775241BLK 15.6 i5  7300hq 8gb 128gb 1tb,Dell,"15.6-inch fhd (1920 x 1080) ips anti-glare led-backlit display. 7th generation intel core i5-7300hq quad core (6 mb cache , up to 3.5 ghz). windows 10 home 64-bit english. 8gb 2400mhz ddr4 up to [32gb], (add",1184
0,howardcomputer_1599,Lenovo ThinkPad E480 20KN,Lenovo,0,664.99,howardcomputer_17,Lenovo ThinkPad P71 20HK,Lenovo,0,1454.99
0,howardcomputer_2273,HP EliteBook 745 G5,HP,0,1341.99,howardcomputer_2319,HP EliteBook 840 G4,HP,0,1923.99
0,antonline_162,HP ZBook 15u G3 15.6in Mobile Workstation,HP,0,1048.88,antonline_291,HP ZBook 14u G5 14in Touchscreen LCD Mobile Workstation,HP,0,1573.8
0,antonline_648,Lenovo ThinkPad X1 Carbon 6th Gen 20KH002FUS 14in LCD Ultrabook,Lenovo,0,193612,antonline_801,Lenovo ThinkPad E480 20KN008GUS 14in LCD Notebook,Lenovo,0,613.45
0,antonline_197,HP ProBook x360 440 G1 14in Touchscreen LCD 2 in 1 Notebook,HP,0,784.26,antonline_369,HP EliteBook 1040 G4 14in Touchscreen LCD Notebook,HP,0,2040.82
0,walmart_54,ASUS ROG Strix Gaming Laptop 15.6in Intel Core i5-8300H NVIDIA GeForce GTX 1050 Ti 4GB 128GB SSD + 1TB SSHD Storage 8GB RAM GL503GE-ES52,ASUS,"ROG Strix Hero Edition is built from the ground up for fearless Multiplayer Online Battle Arena heroes. Optimized for esports gaming, this gaming laptop is designed to deliver a competitive edge in MOBA games like League of Legends and Dota 2, as well as RTS and RPG titles. Youll lead the way with the latest 8th Generation Intel Core i7 processors, awesome NVIDIA GeForce GTX 10-Series graphics, and Windows 10 Pro. Strix Hero Edition packs a 120Hz display for super smooth visuals, and includes wide-view technology and a color gamut thats almost equal to 130% sRGB. It also boasts an Aura Sync-enabled desktop-style keyboard thats made for victory, with N-key rollover and a 20 million key press lifespan for ultimate reliability. Born for the battlefield, Strix Hero Edition raises your game so youll score more wins and rise through the ranks!",1039.99,bestbuy_321,ASUS - ROG Zephyrus M 15.6in Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 1TB Hybrid Drive + 256GB SSD - Black,ASUS,Windows 10 ProNVIDIA GeForce GTX 1070 8GB dedicated graphicsTechnical details: 8th Gen Intel® Core™ i7-8750H processor; 15.6in display; 16GB memory; 256GB solid state drive; 1TB Hybrid DriveSpecial features: G-SYNC; outdoor screen; HDMI outputNote: DVD/CD drive not included,2199.99
0,bestbuy_485,Dell - Latitude 14in Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive,Dell,windows 10 8th gen intel® core™ i7-8850h processor; 14in display; 16gb memory; 256gb solid state drive special features: cable lock slot; bluetooth; hdmi output note: dvd/cd drive not included ,2678.97,truecurate_256,HP V1H21UT EliteBook 15.6&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Silver ,HP,0,0
1,buydig_392,Hewlett Packard ProBook 470 G5 Notebook PC - 2TT74UTABA,HP,"HPSmartBuyPB470G5i5-8250U178GB/500PCInteli5-8250U,17.3HD+AGLEDSVA,DSC,Webcam,8GBDDR4,500GBHDD,AC+BT,3CBatt,FPR,W10Pro64,1yrWrty",851.13,savingslots_510,HP 2TT74UT 17 pb470g5 i58250u  8gb/500,HP,"hp smartbuy pb470g5 i5-8250u 17 8gb/500 pc intel i5-8250u, 17.3 hd+ ag led sva, dsc, webcam, 8gb ddr4, 500gb hdd, ac+bt, 3c batt, fpr, w10 pro64, 1yr wrtyweight: 7.25 (lbs)",814
0,pcmg_212,HP Inc. ProBook 450 G5 Notebook - 8th Gen Intel Core i5-8250U -  8 GB DDR4-2400 SDRAM (1 x 8 GB) -  256 GB PCIe NVMe SSD -  Intel HD Graphics 620 -  15.6in diagonal Full HD display -  Windows 10 Pro 64-bit (2ST09UTABA),HP,HP ProBook 450 G5 Notebook - 8th Gen Intel Core i5-8250U - 8 GB DDR4-2400 SDRAM (1 x 8 GB) - 256 GB PCIe NVMe SSD - Intel HD Graphics 620 - 15.6in diagonal Full HD display - Windows 10 Pro 64-bit,846.99,macmall_263,Lenovo ThinkPad E580 20KS 8th Gen Intel Core i5-8250U Quad-Core 1.60GHz Notebook PC - 8GB RAM 256GB SSD M.2 PCIe NVMe Opal2 15.6in FHD (1920x1080) IPS Display Intel UHD Graphics 620 802.11ac 2x2 +BT4.1 720p Camera Windows 10 Pro 64 - TopSeller (20KS003SUS),Lenovo,"8th Gen Intel Core i5-8250U Quad-Core 1.60GHz, 8GB RAM, 256GB SSD M.2 PCIe NVMe Opal2, 15.6in FHD (1920x1080) IPS Display, Integrated Intel UHD Graphics 620, 802.11ac 2x2, Bluetooth 4.1, 720p Camera, Windows 10 Pro 64, Black, 1-Year Depot Warranty",830.99
0,bestbuy_485,Dell - Latitude 14in Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive,Dell,windows 10 8th gen intel® core™ i7-8850h processor; 14in display; 16gb memory; 256gb solid state drive special features: cable lock slot; bluetooth; hdmi output note: dvd/cd drive not included ,2678.97,truecurate_388,Lenovo 81EM0008US Flex 6-14IKB 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black ,Lenovo,0,0
1,macmall_275,Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi Bluetooth - black (20KN003TUS),Lenovo,"Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi, Bluetooth - black",652.99,truecurate_491,Lenovo 20KN003TUS ThinkPad E480 14&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Black ,Lenovo,0,0
0,bestbuy_529,Dell - Latitude 15.6in Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive,Dell,windows 10 8th gen intel® core™ i7-8850h processor; 15.6in display; 16gb memory; 512gb solid state drive special features: cable lock slot; bluetooth; hdmi output note: dvd/cd drive not included ,2893.99,truecurate_29,HP 1BS46UT EliteBook 15.6&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silver ,HP,0,0
1,antonline_827,ASUSPRO Laptop - 15.6??? FHD Matte Display,Asus,0,839.42,techcrave_1830,ASUS P2540UB-XB51 Black 15.6 FHD (19201080) matte,ASUS,0,0
0,truecurate_125,Acer C9103916 15.6&ampquot Chromebook Intel Core i3 4GB Memory 32GB Solid State Drive Black ,Acer,0,0,truecurate_452,Lenovo 81AC003EUS 720S-15IKB 15.6&ampquot Laptop Intel Core i7 4GB Memory NVIDIA GeForce GTX 1050 Ti Max-Q 256GB Solid State Drive Iron Gray ,Lenovo,0,0
0,macmall_329,Lenovo ThinkPad T580 20L9 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Notebook PC - 8GB RAM 256GB SSD TCG Opal Encryption 2 NVMe 15.6in IPS touchscreen 1920 x 1080 (Full HD) UHD Graphics 620 Wi-Fi Bluetooth Microsoft Windows 10 Pro 64-bit - Black (20L9001FUS),Lenovo,"8th Gen Intel Core i5-8350U Quad-Core 1.7GHz, 8GB RAM, 256GB SSD TCG Opal Encryption 2 NVMe, 15.6in IPS touchscreen 1920 x 1080 (Full HD), UHD Graphics 620, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro 64-bit - Black",1519.29,macmall_333,Acer Swift 5 SF514-52TP-52LH 8th Gen Intel Core i5-8250U Quad-core 1.60 GHz Notebook PC - 8GB RAM 256GB SSD 14in Full HD (1920x1080) 16:9 IPS-Pro CineCrystal Display Intel UHD Graphics 620 802.11ac WLAN Microsoft Windows 10 Pro (NX.H0DAA.001),Acer,"8th Gen Intel Core i5-8250U Quad-core 1.60 GHz Notebook PC - 8GB RAM, 256GB SSD, 14in Full HD (1920x1080) 16:9 IPS-Pro CineCrystal Display, Intel UHD Graphics 620, 802.11ac WLAN, Microsoft Windows 10 Pro",939.99
1,bestbuy_696,HP - ProBook 15.6in Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Black,HP,windows 7 6th gen intel® core™ i7 processor; 15.6in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; bluetooth; spill-resistant keyboard; displayport ,1379.99,savingslots_314,HP V1P80UT 15.6 650 g2 i7-6600u 8g  256g,HP,"hp smartbuy probook 650 g2, i7-6600u processor (2.6 ghz, 4mb cache),8gb, 2133 ssd 256 gb m2 tlc, 15.6inch led fhd sva ag, uma: hd 5200, dvd rw, 802.11 a/b/g/n + bt4.1,bt, sc+tpm+fs720p hd webcam, win7pro 64 wit",1238
0,antonline_1101,Asus VivoBook F542UA-DH71 15.6in LCD Notebook,Asus,0,839.72,antonline_1113,Asus ZenBook Pro UX550VE-DB71T 15.6in Touchscreen LCD Notebook,Asus,0,1699
1,antonline_521,Lenovo ThinkPad E485 20KU001KUS 14in LCD Notebook,Lenovo,0,730.8,pcmg_146,Lenovo ThinkPad E485 20KU - Ryzen 5 2500U / 2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi Bluetooth - black (20KU001KUS),Lenovo,"Lenovo ThinkPad E485 20KU - Ryzen 5 2500U / 2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2, NVMe - 14in IPS 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi, Bluetooth - black",699.99
0,macmall_409,HP Inc. Pavilion x360 15-cr0077nr - Flip design - 8th Gen Intel Core i5 8250U / 1.6 GHz - Windows 10 Home - 8 GB RAM - 256 GB SSD NVMe - 15.6in IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi Bluetooth (3VQ45UAABA),HP,"HP Pavilion x360 15-cr0077nr - Flip design - Core i5 8250U / 1.6 GHz - Windows 10 Home - 8 GB RAM - 256 GB SSD NVMe - 15.6in IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi, Bluetooth",798.99,pcmg_48,HP Inc. SmartBuy ZBook 15 G4 7th Gen Intel Core i7-7820HQ 2.9GHz Mobile Workstation - 16GB RAM 512GB SSD Z Turbo Drive NVMe 15.6in 1920 x 1080 (Full HD) Quadro M2200 / HD Graphics 630 Microsoft Windows 10 Pro 64-bit (1JD35UTABA),HP,"7th Gen Intel Core i7-7820HQ 2.9GHz, 16GB RAM, 512GB SSD Z Turbo Drive, NVMe, 15.6in 1920 x 1080 (Full HD), Quadro M2200 / HD Graphics 630, Microsoft Windows 10 Pro 64-bit",2125.99
1,bestbuy_618,HP - EliteBook 14in Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Natural Silver Diamond Cut Design,HP,windows 10 pro 7th gen intel® core™ i7-7500u processor; 14in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; backlit keyboard note: dvd/cd drive not included ,1739.99,kaizyr_104,EB1040G4 i7-7500U 14 8GB-256 PC U.S. - English localization,HP,"HP EB1040G4 i7-7500U 14 8GB/256 PC Intel i7-7500U, 14.0 FHD AG LED UWVA, UMA, Webcam, 8GB DDR4, 256GB SSD, AC+BT, 6C Batt, W10 Pro64, 1yr Wrty+3yrTrvPu+Ret U.S. - English localization",1733.55
1,antonline_521,Lenovo ThinkPad E485 20KU001KUS 14in LCD Notebook,Lenovo,0,730.8,macmall_98,Lenovo ThinkPad E485 20KU - Ryzen 5 2500U / 2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi Bluetooth - black (20KU001KUS),Lenovo,"Lenovo ThinkPad E485 20KU - Ryzen 5 2500U / 2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2, NVMe - 14in IPS 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi, Bluetooth - black",699.99
1,macmall_108,Lenovo ThinkPad E480 20KN 7th Gen Intel Core i3-7020U Dual-Core 2.30GHz Notebook PC - 4GB RAM 500GB HDD 14in HD (1366x768) TN Display Intel HD Graphics 620 802.11ac Wi-Fi Bluetooth 4.1 Windows 10 Pro 64-bit - Black (20KN008GUS),Lenovo,"7th Gen Intel Core i3-7020U Dual-Core 2.30GHz, 4GB DDR4 RAM, 500GB HDD, 14in HD (1366x768) TN Display, Integrated Intel HD Graphics 620, 802.11ac Wi-Fi, Bluetooth 4.1, MicroSD Media Card Reader, USB Type-A, USB Type-C, HDMI, Windows 10 Pro 64-bit",599.99,techcrave_198,LENOVO 20KN008GUS E480W10PI34GB500GB1YR,LENOVO,0,0
1,cukusa_18,Lenovo ThinkPad E580 15.6&ampquot Full HD Business Laptop 20KS003LUS,Lenovo,0,869.99,macmall_40,Lenovo ThinkPad E580 20KS 8th Gen Intel Core i7-8550U Quad-Core 1.8GHz Notebook PC - 8GB RAM 500GB HDD 15.6in IPS 1920 x 1080 (Full HD) UHD Graphics 620 Wi-Fi Bluetooth Microsoft Windows 10 Pro 64-bit - Black (20KS003LUS),Lenovo,"8th Gen Intel Core i7-8550U Quad-Core 1.8GHz, 8GB RAM, 500GB HDD, 15.6in IPS 1920 x 1080 (Full HD), UHD Graphics 620, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro 64-bit - Black",869.99
1,buydig_377,Hewlett Packard 15in  i3 8130  8G 1T TCH W10 2c,HP,0,765.53,truecurate_495,HP 15-CR0076NR Pavilion x360 2-in-1 15.6&ampquot Touch-Screen Laptop Intel Core i3 8GB Memory 1TB Hard Drive Finish In Pale Gold And Ash Silver ,HP,0,0
1,antonline_756,Dell Latitude 5000 5491 14in LCD Notebook,Dell,0,1613.88,massgenie_448,Dell commercial 4d7j7 14 i7 8850h 8gb 256gb,0,"$1956.01, DELL COMMERCIAL 4D7J7 14 i7 8850H 8GB 256GB",1956.01
1,antonline_986,Lenovo ThinkPad T580 20L9001FUS 15.6in Touchscreen LCD Notebook,Lenovo,0,1482.78,savingslots_208,Lenovo 20L9001FUS Ts t580 i5 8gb 256gb,Lenovo,"thinkpad t580, intel core i5-8350u (1.70ghz, 6mb), 15.6 1920x1080 touch, windows 10 pro 64, 8.0gb, 1x256gb ssd pcie, intel uhd 620, bluetooth 4.1, 720p hd camera, 4 cell li-ion, 3 year depotweight: 6.75 (lbs",1530
1,pcmg_202,HP Inc. Smart Buy ProBook 650 G2 Intel Core i5-6300U Dual-Core 2.40GHz Notebook PC - 8GB RAM 500GB HDD 15.6in FHD LED DVD+/-RW SuperMulti Gigabit Ethernet 802.11a/b/g/n Bluetooth Webcam 3-cell (48 WHr) Li-Ion Prismatic (V1P79UTABA),HP,"Intel Core i5-6300U Dual-Core 2.40GHz, 8GB DDR4 SDRAM, 500GB 7200rpm SATA, 15.6in FHD LED, DVD SuperMulti, Intel HD Graphics 520, Webcam, Gigabit NIC, 802.11a/b/g/n, Bluetooth, Windows 7 Pro 64-bit (available through downgrade rights from Windows 10 Pro)",1179.99,techcrave_137,HP V1P79UTABA SBUY 650/i5-6300U/15.6/8GB/500GB,HP,0,0
1,savingslots_414,Lenovo 81CA000UUS Ip flex 5 15.6 i7 8gb 256gb,Lenovo,"cycle 2 2018 flex 5-15, 15.6inch fhd ips (1920x1080), touch, i7-8550u, 8gb ddr4, 256gb ssd, no hdd, no odd, nv geforce mx130 2gb graphics, windows 10 home, 2x2 ac, 2x usb 3.0, 1x type c 3.1, hdmi 1.4, 720p hd c",995,techcrave_270,LENOVO 81CA000UUS 15.6 (FHD) TOUCH / CORE I7 8550U / 8GB /,LENOVO,0,0
